Bell No,Actual Time,Ideal time from medium response Kalman Filter
10,299920,299936
7,300270,300359
3,300540,300562
4,300810,300766
5,301020,300969
2,301210,301172
1,301420,301375
6,301570,301579
9,301800,301782
8,301980,301985
11,302210,302188
10,302330,302392
12,302550,302595
7,302780,302798
4,303000,303001
3,303220,303204
5,303440,303408
1,303680,303611
2,303900,303814
6,304060,304017
8,304160,304221
9,304420,304424
10,304620,304627
11,304770,304830
12,305000,305034
4,305490,305458
7,305650,305661
5,305890,305863
3,306090,306065
2,306280,306267
1,306500,306470
8,306660,306672
6,306900,306874
10,307020,307077
9,307240,307279
12,307470,307481
11,307640,307683
7,307850,307886
4,308160,308088
3,308330,308290
5,308500,308493
2,308740,308695
8,308890,308897
1,309130,309099
6,309340,309302
9,309510,309504
10,309680,309706
11,309840,309909
12,310090,310111
4,310550,310548
7,310730,310751
5,311010,310953
3,311220,311156
8,311320,311359
2,311590,311562
6,311800,311765
1,311970,311967
10,312160,312170
9,312350,312373
12,312520,312576
11,312760,312779
4,313030,312981
5,313220,313184
7,313430,313387
8,313610,313590
3,313820,313793
2,314020,313995
1,314230,314198
6,314410,314401
10,314560,314604
12,314770,314807
9,314950,315010
11,315210,315212
5,315700,315652
4,315890,315855
8,316130,316058
7,316260,316261
2,316430,316463
3,316680,316666
6,316910,316869
1,317080,317072
12,317260,317275
10,317430,317478
11,317640,317681
9,317840,317884
4,318100,318087
5,318310,318290
7,318510,318492
8,318670,318695
3,318930,318898
2,319140,319101
6,319330,319304
12,319530,319507
1,319710,319710
10,319900,319913
9,320090,320116
11,320290,320318
5,320760,320754
4,321020,320958
8,321160,321161
7,321370,321364
2,321570,321567
3,321780,321771
12,321970,321974
6,322210,322177
10,322380,322380
1,322580,322584
11,322780,322787
9,322950,322990
5,323170,323193
8,323390,323397
4,323620,323600
2,323830,323803
7,323960,324006
12,324190,324210
3,324410,324413
6,324610,324616
1,324850,324819
10,325000,325023
9,325260,325226
11,325440,325429
8,325880,325856
5,326090,326060
2,326280,326263
4,326490,326467
12,326650,326670
7,326830,326874
6,327110,327077
3,327270,327281
10,327490,327484
1,327640,327688
11,327880,327891
9,328070,328095
5,328290,328298
8,328480,328502
4,328700,328705
2,328960,328909
7,329060,329112
12,329250,329316
3,329500,329519
6,329730,329723
10,329940,329926
11,330130,330130
1,330380,330333
9,330600,330537
8,331020,330973
5,331220,331176
2,331410,331380
4,331590,331584
12,331730,331788
7,331950,331991
6,332210,332195
3,332370,332399
11,332600,332603
10,332770,332806
9,333010,333010
1,333220,333214
8,333470,333418
2,333700,333621
5,333820,333825
12,334000,334029
4,334230,334233
6,334420,334436
7,334640,334640
11,334850,334844
3,335030,335048
10,335230,335251
1,335470,335455
9,335670,335659
2,336100,336095
8,336340,336299
12,336530,336503
5,336660,336706
6,336960,336910
4,337160,337114
11,337360,337317
7,337460,337521
10,337710,337724
3,337930,337928
9,338090,338132
1,338320,338335
8,338480,338539
2,338750,338743
5,338920,338946
12,339130,339150
4,339430,339354
6,339590,339557
7,339810,339761
11,339940,339964
3,340210,340168
10,340340,340372
9,340520,340575
1,340800,340779
2,341210,341206
8,341420,341411
12,341590,341615
5,341810,341820
6,342040,342024
4,342250,342229
11,342440,342433
7,342650,342638
10,342820,342842
3,343090,343047
1,343250,343251
9,343470,343456
2,343630,343660
